Datetime,Round,GoldBar_Buy,GoldBar_Sell,Ornament_Base,Ornament_Sell,Gold_Spot,THB_Rate,Change,Month,Year
16/12/2568 14:28,15.0,63850.0,63950.0,62580.48,64750.0,4286.0,31.52,50.0,ธันวาคม,2568
16/12/2568 14:04,14.0,63900.0,64000.0,62625.96,64800.0,4289.5,31.51,50.0,ธันวาคม,2568
16/12/2568 13:25,13.0,63950.0,64050.0,62671.44,64850.0,4290.0,31.53,50.0,ธันวาคม,2568
16/12/2568 12:58,12.0,63900.0,64000.0,62625.96,64800.0,4287.0,31.52,50.0,ธันวาคม,2568
16/12/2568 12:46,11.0,63850.0,63950.0,62580.48,64750.0,4282.5,31.54,50.0,ธันวาคม,2568
16/12/2568 12:31,10.0,63800.0,63900.0,62519.84,64700.0,4281.0,31.53,100.0,ธันวาคม,2568
16/12/2568 12:14,9.0,63900.0,64000.0,62625.96,64800.0,4288.0,31.52,50.0,ธันวาคม,2568
16/12/2568 11:21,8.0,63950.0,64050.0,62671.44,64850.0,4290.0,31.53,50.0,ธันวาคม,2568
16/12/2568 10:52,7.0,64000.0,64100.0,62716.92,64900.0,4292.0,31.54,100.0,ธันวาคม,2568
16/12/2568 10:25,6.0,63900.0,64000.0,62625.96,64800.0,4287.5,31.53,50.0,ธันวาคม,2568
16/12/2568 10:16,5.0,63850.0,63950.0,62580.48,64750.0,4284.5,31.53,100.0,ธันวาคม,2568
16/12/2568 10:00,4.0,63950.0,64050.0,62671.44,64850.0,4294.0,31.51,50.0,ธันวาคม,2568
16/12/2568 09:55,3.0,64000.0,64100.0,62716.92,64900.0,4297.0,31.51,100.0,ธันวาคม,2568
16/12/2568 09:51,2.0,64100.0,64200.0,62823.04,65000.0,4305.5,31.51,50.0,ธันวาคม,2568
16/12/2568 09:02,1.0,64150.0,64250.0,62868.52,65050.0,4308.0,31.52,300.0,ธันวาคม,2568
15/12/2568 16:48,15.0,64450.0,64550.0,63156.56,65350.0,4344.5,31.42,50.0,ธันวาคม,2568
15/12/2568 15:32,14.0,64500.0,64600.0,63217.2,65400.0,4344.0,31.45,50.0,ธันวาคม,2568
15/12/2568 14:57,13.0,64450.0,64550.0,63156.56,65350.0,4340.0,31.46,50.0,ธันวาคม,2568
15/12/2568 14:43,12.0,64400.0,64500.0,63111.08,65300.0,4336.0,31.46,50.0,ธันวาคม,2568
15/12/2568 14:08,11.0,64450.0,64550.0,63156.56,65350.0,4342.0,31.44,50.0,ธันวาคม,2568
15/12/2568 13:52,10.0,64500.0,64600.0,63217.2,65400.0,4345.5,31.44,50.0,ธันวาคม,2568
15/12/2568 13:32,9.0,64450.0,64550.0,63156.56,65350.0,4344.0,31.42,50.0,ธันวาคม,2568
15/12/2568 13:06,8.0,64500.0,64600.0,63217.2,65400.0,4342.0,31.46,50.0,ธันวาคม,2568
15/12/2568 12:35,7.0,64450.0,64550.0,63156.56,65350.0,4336.5,31.47,100.0,ธันวาคม,2568
15/12/2568 12:30,6.0,64350.0,64450.0,63065.6,65250.0,4329.5,31.47,50.0,ธันวาคม,2568
15/12/2568 12:11,5.0,64300.0,64400.0,63020.12,65200.0,4326.0,31.47,50.0,ธันวาคม,2568
15/12/2568 11:37,4.0,64350.0,64450.0,63065.6,65250.0,4324.0,31.51,50.0,ธันวาคม,2568
15/12/2568 10:38,3.0,64400.0,64500.0,63111.08,65300.0,4326.5,31.52,50.0,ธันวาคม,2568
15/12/2568 10:18,2.0,64350.0,64450.0,63065.6,65250.0,4322.0,31.53,50.0,ธันวาคม,2568
15/12/2568 09:03,1.0,64400.0,64500.0,63111.08,65300.0,4325.5,31.53,200.0,ธันวาคม,2568
13/12/2568 09:05,1.0,64200.0,64300.0,62914.0,65100.0,4300.5,31.61,150.0,ธันวาคม,2568
12/12/2568 16:55,15.0,64350.0,64450.0,63065.6,65250.0,4314.0,31.6,50.0,ธันวาคม,2568
12/12/2568 16:34,14.0,64300.0,64400.0,63020.12,65200.0,4308.5,31.61,50.0,ธันวาคม,2568
12/12/2568 16:06,13.0,64350.0,64450.0,63065.6,65250.0,4312.5,31.61,100.0,ธันวาคม,2568
12/12/2568 15:51,12.0,64250.0,64350.0,62959.48,65150.0,4304.0,31.62,100.0,ธันวาคม,2568
12/12/2568 15:38,11.0,64150.0,64250.0,62868.52,65050.0,4295.5,31.63,50.0,ธันวาคม,2568
12/12/2568 15:19,10.0,64100.0,64200.0,62823.04,65000.0,4292.0,31.63,50.0,ธันวาคม,2568
12/12/2568 15:11,9.0,64050.0,64150.0,62762.4,64950.0,4290.0,31.62,50.0,ธันวาคม,2568
12/12/2568 14:57,8.0,64000.0,64100.0,62716.92,64900.0,4286.0,31.62,50.0,ธันวาคม,2568
12/12/2568 14:11,7.0,64050.0,64150.0,62762.4,64950.0,4285.0,31.66,50.0,ธันวาคม,2568
12/12/2568 13:48,6.0,64000.0,64100.0,62716.92,64900.0,4281.5,31.66,50.0,ธันวาคม,2568
12/12/2568 12:39,5.0,63950.0,64050.0,62671.44,64850.0,4277.0,31.67,50.0,ธันวาคม,2568
12/12/2568 12:23,4.0,63900.0,64000.0,62625.96,64800.0,4272.0,31.68,50.0,ธันวาคม,2568
12/12/2568 09:59,3.0,63850.0,63950.0,62580.48,64750.0,4269.5,31.67,50.0,ธันวาคม,2568
12/12/2568 09:24,2.0,63900.0,64000.0,62625.96,64800.0,4274.0,31.66,50.0,ธันวาคม,2568
12/12/2568 09:02,1.0,63850.0,63950.0,62580.48,64750.0,4272.0,31.65,500.0,ธันวาคม,2568
11/12/2568 17:07,17.0,63350.0,63450.0,62080.2,64250.0,4223.0,31.76,50.0,ธันวาคม,2568
11/12/2568 16:25,16.0,63300.0,63400.0,62034.72,64200.0,4216.0,31.79,50.0,ธันวาคม,2568
11/12/2568 16:17,15.0,63250.0,63350.0,61989.24,64150.0,4211.5,31.79,50.0,ธันวาคม,2568
11/12/2568 15:23,14.0,63300.0,63400.0,62034.72,64200.0,4217.5,31.78,50.0,ธันวาคม,2568
11/12/2568 14:50,13.0,63250.0,63350.0,61989.24,64150.0,4217.0,31.75,50.0,ธันวาคม,2568
11/12/2568 14:34,12.0,63200.0,63300.0,61928.6,64100.0,4213.0,31.75,50.0,ธันวาคม,2568
11/12/2568 13:56,11.0,63250.0,63350.0,61989.24,64150.0,4213.0,31.77,50.0,ธันวาคม,2568
11/12/2568 13:29,10.0,63300.0,63400.0,62034.72,64200.0,4213.0,31.8,50.0,ธันวาคม,2568
11/12/2568 13:08,9.0,63250.0,63350.0,61989.24,64150.0,4210.0,31.8,50.0,ธันวาคม,2568
11/12/2568 13:00,8.0,63200.0,63300.0,61928.6,64100.0,4209.5,31.77,50.0,ธันวาคม,2568
11/12/2568 12:23,7.0,63250.0,63350.0,61989.24,64150.0,4212.0,31.78,50.0,ธันวาคม,2568
11/12/2568 11:08,6.0,63300.0,63400.0,62034.72,64200.0,4216.0,31.79,50.0,ธันวาคม,2568
11/12/2568 10:11,5.0,63250.0,63350.0,61989.24,64150.0,4215.0,31.76,50.0,ธันวาคม,2568
11/12/2568 10:06,4.0,63300.0,63400.0,62034.72,64200.0,4221.0,31.74,50.0,ธันวาคม,2568
11/12/2568 09:36,3.0,63350.0,63450.0,62080.2,64250.0,4224.0,31.75,50.0,ธันวาคม,2568
11/12/2568 09:16,2.0,63400.0,63500.0,62125.68,64300.0,4234.0,31.7,50.0,ธันวาคม,2568
11/12/2568 09:00,1.0,63450.0,63550.0,62186.32,64350.0,4238.5,31.7,300.0,ธันวาคม,2568
10/12/2568 16:04,10.0,63150.0,63250.0,61883.12,64050.0,4198.0,31.83,50.0,ธันวาคม,2568
10/12/2568 15:44,9.0,63200.0,63300.0,61928.6,64100.0,4201.5,31.83,50.0,ธันวาคม,2568
10/12/2568 15:10,8.0,63250.0,63350.0,61989.24,64150.0,4203.5,31.84,50.0,ธันวาคม,2568
10/12/2568 13:20,7.0,63300.0,63400.0,62034.72,64200.0,4209.0,31.83,50.0,ธันวาคม,2568
10/12/2568 12:44,6.0,63350.0,63450.0,62080.2,64250.0,4212.0,31.83,50.0,ธันวาคม,2568
10/12/2568 10:28,5.0,63300.0,63400.0,62034.72,64200.0,4209.0,31.83,50.0,ธันวาคม,2568
10/12/2568 10:14,4.0,63350.0,63450.0,62080.2,64250.0,4211.5,31.84,50.0,ธันวาคม,2568
10/12/2568 10:08,3.0,63400.0,63500.0,62125.68,64300.0,4215.5,31.84,50.0,ธันวาคม,2568
10/12/2568 09:45,2.0,63450.0,63550.0,62186.32,64350.0,4217.5,31.85,50.0,ธันวาคม,2568
10/12/2568 09:03,1.0,63400.0,63500.0,62125.68,64300.0,4215.5,31.84,150.0,ธันวาคม,2568
09/12/2568 17:18,15.0,63250.0,63350.0,61989.24,64150.0,4207.0,31.83,50.0,ธันวาคม,2568
09/12/2568 16:43,14.0,63200.0,63300.0,61928.6,64100.0,4205.0,31.82,50.0,ธันวาคม,2568
09/12/2568 16:22,13.0,63250.0,63350.0,61989.24,64150.0,4208.0,31.82,50.0,ธันวาคม,2568
09/12/2568 16:09,12.0,63200.0,63300.0,61928.6,64100.0,4203.0,31.84,100.0,ธันวาคม,2568
09/12/2568 15:58,11.0,63100.0,63200.0,61837.64,64000.0,4192.0,31.86,50.0,ธันวาคม,2568
09/12/2568 15:06,10.0,63050.0,63150.0,61792.16,63950.0,4186.5,31.87,50.0,ธันวาคม,2568
09/12/2568 14:26,9.0,63000.0,63100.0,61746.68,63900.0,4179.0,31.9,50.0,ธันวาคม,2568
09/12/2568 13:38,8.0,63050.0,63150.0,61792.16,63950.0,4183.0,31.9,50.0,ธันวาคม,2568
09/12/2568 13:11,7.0,63000.0,63100.0,61746.68,63900.0,4179.0,31.9,50.0,ธันวาคม,2568
09/12/2568 13:02,6.0,63050.0,63150.0,61792.16,63950.0,4183.0,31.9,50.0,ธันวาคม,2568
09/12/2568 12:02,5.0,63100.0,63200.0,61837.64,64000.0,4188.0,31.89,50.0,ธันวาคม,2568
09/12/2568 11:05,4.0,63150.0,63250.0,61883.12,64050.0,4193.5,31.86,50.0,ธันวาคม,2568
09/12/2568 10:15,3.0,63200.0,63300.0,61928.6,64100.0,4194.5,31.88,50.0,ธันวาคม,2568
09/12/2568 09:35,2.0,63150.0,63250.0,61883.12,64050.0,4190.0,31.89,50.0,ธันวาคม,2568
09/12/2568 09:03,1.0,63200.0,63300.0,61928.6,64100.0,4196.5,31.87,150.0,ธันวาคม,2568
08/12/2568 17:20,10.0,63350.0,63450.0,62080.2,64250.0,4209.0,31.85,50.0,ธันวาคม,2568
08/12/2568 15:10,9.0,63400.0,63500.0,62125.68,64300.0,4212.5,31.85,50.0,ธันวาคม,2568
08/12/2568 14:52,8.0,63350.0,63450.0,62080.2,64250.0,4207.5,31.86,50.0,ธันวาคม,2568
08/12/2568 14:39,7.0,63400.0,63500.0,62125.68,64300.0,4212.0,31.85,50.0,ธันวาคม,2568
08/12/2568 12:34,6.0,63450.0,63550.0,62186.32,64350.0,4214.0,31.86,50.0,ธันวาคม,2568
08/12/2568 11:16,5.0,63400.0,63500.0,62125.68,64300.0,4211.0,31.86,50.0,ธันวาคม,2568
08/12/2568 10:36,4.0,63350.0,63450.0,62080.2,64250.0,4209.5,31.84,50.0,ธันวาคม,2568
08/12/2568 10:07,3.0,63400.0,63500.0,62125.68,64300.0,4208.0,31.87,50.0,ธันวาคม,2568
08/12/2568 09:55,2.0,63450.0,63550.0,62186.32,64350.0,4211.5,31.88,50.0,ธันวาคม,2568
08/12/2568 09:05,1.0,63400.0,63500.0,62125.68,64300.0,4202.0,31.92,0.0,ธันวาคม,2568
06/12/2568 09:13,1.0,63400.0,63500.0,62125.68,64300.0,4197.0,31.98,200.0,ธันวาคม,2568
05/12/2568 16:39,10.0,63600.0,63700.0,62322.76,64500.0,4224.0,31.87,50.0,ธันวาคม,2568
05/12/2568 16:07,9.0,63550.0,63650.0,62277.28,64450.0,4220.0,31.87,50.0,ธันวาคม,2568
05/12/2568 15:53,8.0,63600.0,63700.0,62322.76,64500.0,4223.5,31.87,50.0,ธันวาคม,2568
05/12/2568 15:03,7.0,63650.0,63750.0,62383.4,64550.0,4226.5,31.88,50.0,ธันวาคม,2568
05/12/2568 14:53,6.0,63600.0,63700.0,62322.76,64500.0,4223.0,31.88,50.0,ธันวาคม,2568
05/12/2568 13:10,5.0,63650.0,63750.0,62383.4,64550.0,4226.0,31.89,50.0,ธันวาคม,2568
05/12/2568 13:05,4.0,63600.0,63700.0,62322.76,64500.0,4221.0,31.9,50.0,ธันวาคม,2568
05/12/2568 09:48,3.0,63550.0,63650.0,62277.28,64450.0,4205.5,31.99,50.0,ธันวาคม,2568
05/12/2568 09:24,2.0,63500.0,63600.0,62231.8,64400.0,4197.0,32.02,50.0,ธันวาคม,2568
05/12/2568 09:04,1.0,63550.0,63650.0,62277.28,64450.0,4202.5,32.01,0.0,ธันวาคม,2568
04/12/2568 16:57,14.0,63550.0,63650.0,62277.28,64450.0,4200.5,32.04,50.0,ธันวาคม,2568
04/12/2568 16:41,13.0,63500.0,63600.0,62231.8,64400.0,4195.0,32.05,50.0,ธันวาคม,2568
04/12/2568 15:46,12.0,63450.0,63550.0,62186.32,64350.0,4192.0,32.03,50.0,ธันวาคม,2568
04/12/2568 15:00,11.0,63500.0,63600.0,62231.8,64400.0,4194.0,32.05,50.0,ธันวาคม,2568
04/12/2568 14:47,10.0,63450.0,63550.0,62186.32,64350.0,4189.0,32.05,50.0,ธันวาคม,2568
04/12/2568 14:17,9.0,63500.0,63600.0,62231.8,64400.0,4194.0,32.05,50.0,ธันวาคม,2568
04/12/2568 13:34,8.0,63450.0,63550.0,62186.32,64350.0,4186.0,32.08,50.0,ธันวาคม,2568
04/12/2568 13:04,7.0,63400.0,63500.0,62125.68,64300.0,4185.0,32.06,50.0,ธันวาคม,2568
04/12/2568 12:41,6.0,63350.0,63450.0,62080.2,64250.0,4185.0,32.03,150.0,ธันวาคม,2568
04/12/2568 12:33,5.0,63500.0,63600.0,62231.8,64400.0,4196.0,32.03,50.0,ธันวาคม,2568
04/12/2568 11:29,4.0,63450.0,63550.0,62186.32,64350.0,4199.0,31.98,50.0,ธันวาคม,2568
04/12/2568 10:05,3.0,63400.0,63500.0,62125.68,64300.0,4196.0,31.98,50.0,ธันวาคม,2568
04/12/2568 09:36,2.0,63450.0,63550.0,62186.32,64350.0,4203.0,31.95,50.0,ธันวาคม,2568
04/12/2568 09:01,1.0,63500.0,63600.0,62231.8,64400.0,4206.5,31.95,100.0,ธันวาคม,2568
03/12/2568 16:41,16.0,63400.0,63500.0,62125.68,64300.0,4201.0,31.94,50.0,ธันวาคม,2568
03/12/2568 16:20,15.0,63450.0,63550.0,62186.32,64350.0,4203.0,31.95,50.0,ธันวาคม,2568
03/12/2568 16:09,14.0,63400.0,63500.0,62125.68,64300.0,4200.0,31.95,50.0,ธันวาคม,2568
03/12/2568 14:38,13.0,63450.0,63550.0,62186.32,64350.0,4207.0,31.92,50.0,ธันวาคม,2568
03/12/2568 12:43,12.0,63400.0,63500.0,62125.68,64300.0,4209.0,31.88,50.0,ธันวาคม,2568
03/12/2568 12:42,11.0,63450.0,63550.0,62186.32,64350.0,4213.0,31.88,50.0,ธันวาคม,2568
03/12/2568 12:36,10.0,63500.0,63600.0,62231.8,64400.0,4216.0,31.88,50.0,ธันวาคม,2568
03/12/2568 12:25,9.0,63550.0,63650.0,62277.28,64450.0,4221.0,31.87,50.0,ธันวาคม,2568
03/12/2568 11:34,8.0,63600.0,63700.0,62322.76,64500.0,4223.0,31.88,50.0,ธันวาคม,2568
03/12/2568 10:40,7.0,63650.0,63750.0,62383.4,64550.0,4222.0,31.95,50.0,ธันวาคม,2568
03/12/2568 10:18,6.0,63700.0,63800.0,62428.88,64600.0,4225.0,31.92,50.0,ธันวาคม,2568
03/12/2568 10:10,5.0,63650.0,63750.0,62383.4,64550.0,4222.0,31.95,50.0,ธันวาคม,2568
03/12/2568 09:55,4.0,63700.0,63800.0,62428.88,64600.0,4226.0,31.91,50.0,ธันวาคม,2568
03/12/2568 09:36,3.0,63750.0,63850.0,62474.36,64650.0,4227.0,31.94,50.0,ธันวาคม,2568
03/12/2568 09:29,2.0,63700.0,63800.0,62428.88,64600.0,4223.0,31.94,50.0,ธันวาคม,2568
03/12/2568 09:01,1.0,63650.0,63750.0,62383.4,64550.0,4217.5,31.95,200.0,ธันวาคม,2568
02/12/2568 16:38,20.0,63450.0,63550.0,62186.32,64350.0,4191.0,32.04,50.0,ธันวาคม,2568
02/12/2568 16:30,19.0,63500.0,63600.0,62231.8,64400.0,4196.0,32.03,100.0,ธันวาคม,2568
02/12/2568 16:21,18.0,63600.0,63700.0,62322.76,64500.0,4205.0,32.01,50.0,ธันวาคม,2568
02/12/2568 16:07,17.0,63650.0,63750.0,62383.4,64550.0,4208.0,32.01,50.0,ธันวาคม,2568
02/12/2568 15:52,16.0,63700.0,63800.0,62428.88,64600.0,4211.5,32.01,50.0,ธันวาคม,2568
02/12/2568 15:40,15.0,63750.0,63850.0,62474.36,64650.0,4214.0,32.01,50.0,ธันวาคม,2568
02/12/2568 14:52,14.0,63700.0,63800.0,62428.88,64600.0,4212.0,32.01,50.0,ธันวาคม,2568
02/12/2568 14:41,13.0,63750.0,63850.0,62474.36,64650.0,4215.0,32.01,50.0,ธันวาคม,2568
02/12/2568 14:26,12.0,63800.0,63900.0,62519.84,64700.0,4218.0,32.02,50.0,ธันวาคม,2568
02/12/2568 13:49,11.0,63750.0,63850.0,62474.36,64650.0,4212.0,32.03,50.0,ธันวาคม,2568
02/12/2568 13:32,10.0,63700.0,63800.0,62428.88,64600.0,4209.0,32.03,50.0,ธันวาคม,2568
02/12/2568 13:22,9.0,63750.0,63850.0,62474.36,64650.0,4215.0,32.01,100.0,ธันวาคม,2568
02/12/2568 12:19,8.0,63850.0,63950.0,62580.48,64750.0,4221.5,32.01,50.0,ธันวาคม,2568
02/12/2568 12:09,7.0,63800.0,63900.0,62519.84,64700.0,4218.0,32.01,50.0,ธันวาคม,2568
02/12/2568 11:05,6.0,63850.0,63950.0,62580.48,64750.0,4221.0,32.01,50.0,ธันวาคม,2568
02/12/2568 10:48,5.0,63800.0,63900.0,62519.84,64700.0,4220.0,32.0,100.0,ธันวาคม,2568
02/12/2568 10:20,4.0,63900.0,64000.0,62625.96,64800.0,4226.5,32.0,50.0,ธันวาคม,2568
02/12/2568 09:27,3.0,63850.0,63950.0,62580.48,64750.0,4218.0,32.03,50.0,ธันวาคม,2568
02/12/2568 09:17,2.0,63900.0,64000.0,62625.96,64800.0,4233.0,32.03,50.0,ธันวาคม,2568
02/12/2568 09:03,1.0,63850.0,63950.0,62580.48,64750.0,4218.0,32.02,450.0,ธันวาคม,2568
01/12/2568 17:25,31.0,64300.0,64400.0,63020.12,65200.0,4255.0,31.99,50.0,ธันวาคม,2568
01/12/2568 17:06,30.0,64350.0,64450.0,63065.6,65250.0,4260.0,31.99,50.0,ธันวาคม,2568
01/12/2568 17:05,29.0,64300.0,64400.0,63020.12,65200.0,4256.0,31.99,50.0,ธันวาคม,2568
01/12/2568 16:59,28.0,64250.0,64350.0,62959.48,65150.0,4250.5,32.0,50.0,ธันวาคม,2568
01/12/2568 16:04,27.0,64200.0,64300.0,62914.0,65100.0,4248.5,31.99,50.0,ธันวาคม,2568
01/12/2568 15:35,26.0,64150.0,64250.0,62868.52,65050.0,4245.0,31.99,50.0,ธันวาคม,2568
01/12/2568 15:04,25.0,64200.0,64300.0,62914.0,65100.0,4248.0,31.99,50.0,ธันวาคม,2568
01/12/2568 14:28,24.0,64150.0,64250.0,62868.52,65050.0,4240.5,32.03,50.0,ธันวาคม,2568
01/12/2568 14:20,23.0,64100.0,64200.0,62823.04,65000.0,4235.0,32.03,50.0,ธันวาคม,2568
01/12/2568 14:07,22.0,64150.0,64250.0,62868.52,65050.0,4237.0,32.04,50.0,ธันวาคม,2568
01/12/2568 13:50,21.0,64200.0,64300.0,62914.0,65100.0,4239.5,32.06,50.0,ธันวาคม,2568
01/12/2568 13:31,20.0,64150.0,64250.0,62868.52,65050.0,4233.0,32.07,50.0,ธันวาคม,2568
01/12/2568 13:25,19.0,64100.0,64200.0,62823.04,65000.0,4229.0,32.08,50.0,ธันวาคม,2568
01/12/2568 13:13,18.0,64150.0,64250.0,62868.52,65050.0,4233.5,32.07,50.0,ธันวาคม,2568
01/12/2568 13:02,17.0,64100.0,64200.0,62823.04,65000.0,4233.5,32.04,50.0,ธันวาคม,2568
01/12/2568 12:57,16.0,64050.0,64150.0,62762.4,64950.0,4229.0,32.05,50.0,ธันวาคม,2568
01/12/2568 12:51,15.0,64100.0,64200.0,62823.04,65000.0,4230.0,32.07,50.0,ธันวาคม,2568
01/12/2568 12:33,14.0,64050.0,64150.0,62762.4,64950.0,4228.0,32.07,50.0,ธันวาคม,2568
01/12/2568 12:31,13.0,64000.0,64100.0,62716.92,64900.0,4226.0,32.06,50.0,ธันวาคม,2568
01/12/2568 12:23,12.0,63950.0,64050.0,62671.44,64850.0,4222.0,32.06,100.0,ธันวาคม,2568
01/12/2568 12:18,11.0,64050.0,64150.0,62762.4,64950.0,4227.0,32.06,50.0,ธันวาคม,2568
01/12/2568 12:17,10.0,64100.0,64200.0,62823.04,65000.0,4231.0,32.06,50.0,ธันวาคม,2568
01/12/2568 12:14,9.0,64150.0,64250.0,62868.52,65050.0,4235.0,32.06,50.0,ธันวาคม,2568
01/12/2568 12:12,8.0,64200.0,64300.0,62914.0,65100.0,4240.0,32.05,50.0,ธันวาคม,2568
01/12/2568 10:48,7.0,64250.0,64350.0,62959.48,65150.0,4236.0,32.11,50.0,ธันวาคม,2568
01/12/2568 10:33,6.0,64300.0,64400.0,63020.12,65200.0,4238.0,32.13,50.0,ธันวาคม,2568
01/12/2568 10:29,5.0,64250.0,64350.0,62959.48,65150.0,4235.0,32.12,50.0,ธันวาคม,2568
01/12/2568 10:19,4.0,64300.0,64400.0,63020.12,65200.0,4235.5,32.14,50.0,ธันวาคม,2568
01/12/2568 09:34,3.0,64350.0,64450.0,63065.6,65250.0,4238.5,32.14,50.0,ธันวาคม,2568
01/12/2568 09:10,2.0,64400.0,64500.0,63111.08,65300.0,4248.5,32.09,50.0,ธันวาคม,2568
01/12/2568 09:04,1.0,64450.0,64550.0,63156.56,65350.0,4253.5,32.09,550.0,ธันวาคม,2568
31/01/2569 09:23,1.0,74100.0,74200.0,72616.4,75000.0,4950.0,31.65,1200.0,มกราคม,2569
30/01/2569 17:12,75.0,75300.0,75400.0,73798.88,76200.0,5056.0,31.49,150.0,มกราคม,2569
30/01/2569 17:09,74.0,75150.0,75250.0,73647.28,76050.0,5045.0,31.5,300.0,มกราคม,2569
30/01/2569 17:03,73.0,75450.0,75550.0,73935.32,76350.0,5067.0,31.48,250.0,มกราคม,2569
30/01/2569 16:59,72.0,75200.0,75300.0,73692.76,76100.0,5050.0,31.49,300.0,มกราคม,2569
30/01/2569 16:55,71.0,74900.0,75000.0,73404.72,75800.0,5028.0,31.5,200.0,มกราคม,2569
30/01/2569 16:53,70.0,74700.0,74800.0,73207.64,75600.0,5013.0,31.5,200.0,มกราคม,2569
30/01/2569 16:52,69.0,74500.0,74600.0,73010.56,75400.0,5000.0,31.5,400.0,มกราคม,2569
30/01/2569 16:46,68.0,74900.0,75000.0,73404.72,75800.0,5028.0,31.5,350.0,มกราคม,2569
30/01/2569 16:44,67.0,75250.0,75350.0,73738.24,76150.0,5055.0,31.47,400.0,มกราคม,2569
30/01/2569 16:33,66.0,75650.0,75750.0,74132.4,76550.0,5088.0,31.43,200.0,มกราคม,2569
30/01/2569 16:27,65.0,75450.0,75550.0,73935.32,76350.0,5073.0,31.44,250.0,มกราคม,2569
30/01/2569 16:18,64.0,75700.0,75800.0,74193.04,76600.0,5093.0,31.43,300.0,มกราคม,2569
30/01/2569 16:15,63.0,75400.0,75500.0,73889.84,76300.0,5070.0,31.44,400.0,มกราคม,2569
30/01/2569 16:11,62.0,75800.0,75900.0,74284.0,76700.0,5098.0,31.43,200.0,มกราคม,2569
30/01/2569 16:08,61.0,76000.0,76100.0,74481.08,76900.0,5513.0,31.43,200.0,มกราคม,2569
30/01/2569 16:06,60.0,76200.0,76300.0,74678.16,77100.0,5127.0,31.43,200.0,มกราคม,2569
30/01/2569 16:00,59.0,76400.0,76500.0,74875.24,77300.0,5140.0,31.43,150.0,มกราคม,2569
30/01/2569 15:52,58.0,76550.0,76650.0,75011.68,77450.0,5147.0,31.43,150.0,มกราคม,2569
30/01/2569 15:44,57.0,76400.0,76500.0,74875.24,77300.0,5138.0,31.44,300.0,มกราคม,2569
30/01/2569 15:35,56.0,76100.0,76200.0,74572.04,77000.0,5119.0,31.44,300.0,มกราคม,2569
30/01/2569 15:33,55.0,76400.0,76500.0,74875.24,77300.0,5145.0,31.4,500.0,มกราคม,2569
30/01/2569 15:23,54.0,76900.0,77000.0,75360.36,77800.0,5180.0,31.38,150.0,มกราคม,2569
30/01/2569 15:19,53.0,76750.0,76850.0,75208.76,77650.0,5170.0,31.39,150.0,มกราคม,2569
30/01/2569 15:17,52.0,76600.0,76700.0,75072.32,77500.0,5160.0,31.39,150.0,มกราคม,2569
30/01/2569 15:10,51.0,76750.0,76850.0,75208.76,77650.0,5170.0,31.39,200.0,มกราคม,2569
30/01/2569 15:04,50.0,76950.0,77050.0,75405.84,77850.0,5182.0,31.39,100.0,มกราคม,2569
30/01/2569 14:59,49.0,77050.0,77150.0,75511.96,77950.0,5188.0,31.39,150.0,มกราคม,2569
30/01/2569 14:57,48.0,76900.0,77000.0,75360.36,77800.0,5175.0,31.41,100.0,มกราคม,2569
30/01/2569 14:40,47.0,76800.0,76900.0,75269.4,77700.0,5165.0,31.44,200.0,มกราคม,2569
30/01/2569 14:38,46.0,76600.0,76700.0,75072.32,77500.0,5151.0,31.44,500.0,มกราคม,2569
30/01/2569 14:09,45.0,77100.0,77200.0,75557.44,78000.0,5184.0,31.44,200.0,มกราคม,2569
30/01/2569 14:07,44.0,76900.0,77000.0,75360.36,77800.0,5171.0,31.44,300.0,มกราคม,2569
30/01/2569 14:01,43.0,76600.0,76700.0,75072.32,77500.0,5150.0,31.45,300.0,มกราคม,2569
30/01/2569 13:57,42.0,76900.0,77000.0,75360.36,77800.0,5170.0,31.45,100.0,มกราคม,2569
30/01/2569 13:31,41.0,77000.0,77100.0,75466.48,77900.0,5186.0,31.4,250.0,มกราคม,2569
30/01/2569 13:23,40.0,77250.0,77350.0,75709.04,78150.0,5200.0,31.41,150.0,มกราคม,2569
30/01/2569 13:20,39.0,77100.0,77200.0,75557.44,78000.0,5188.0,31.41,200.0,มกราคม,2569
30/01/2569 13:15,38.0,77300.0,77400.0,75754.52,78200.0,5205.0,31.4,100.0,มกราคม,2569
30/01/2569 13:12,37.0,77400.0,77500.0,75845.48,78300.0,5211.0,31.41,100.0,มกราคม,2569
30/01/2569 13:08,36.0,77300.0,77400.0,75754.52,78200.0,5204.0,31.41,100.0,มกราคม,2569
30/01/2569 13:03,35.0,77400.0,77500.0,75845.48,78300.0,5210.0,31.41,150.0,มกราคม,2569
30/01/2569 13:00,34.0,77250.0,77350.0,75709.04,78150.0,5199.0,31.42,200.0,มกราคม,2569
30/01/2569 12:57,33.0,77450.0,77550.0,75906.12,78350.0,5216.0,31.4,150.0,มกราคม,2569
30/01/2569 12:51,32.0,77600.0,77700.0,76042.56,78500.0,5226.0,31.4,150.0,มกราคม,2569
30/01/2569 12:39,31.0,77750.0,77850.0,76194.16,78650.0,5237.0,31.4,150.0,มกราคม,2569
30/01/2569 12:35,30.0,77600.0,77700.0,76042.56,78500.0,5225.0,31.41,100.0,มกราคม,2569
